Ca2 
  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
 20,   1,  9p1/2,  4s1/2,        113.557(4)  , *        0.0436(57) ,        ,       0.566(66),  1.31(34)E+06   ,        113.557,       0.004,   0.00,      0.0436,      0.0057,   13.11,          0.566,          0.066,   11.65,  1.3134E+06,  3.4E+05,   26.23
 20,   2,  9p1/2,  5s1/2,         278.60(2)  , *        0.0456(37) ,        ,      0.0419(91),  9.7(16)E+04    ,         278.60,        0.02,   0.01,      0.0456,      0.0037,    8.18,         0.0419,         0.0091,   21.70,  9.7320E+04,  1.6E+04,   16.35
 20,   3,  9p1/2,  6s1/2,          575.3(1)  , *        0.0283(28) ,        ,     0.00184(45),  4.27(83)E+03   ,          575.3,         0.1,   0.02,      0.0283,      0.0028,    9.74,        0.00184,        0.00045,   24.58,  4.2713E+03,  8.3E+02,   19.48
 20,   4,  9p1/2,  7s1/2,         1161.0(4)  , *        0.0805(20) ,        ,     0.00181(29),  4.19(21)E+03   ,         1161.0,         0.4,   0.03,      0.0805,      0.0020,    2.52,        0.00181,        0.00029,   15.85,  4.1940E+03,  2.1E+02,    5.04
 20,   5,  9p1/2,  8s1/2,           2659(2)  , *        0.8503(80) ,        ,      0.0168(25),  3.894(74)E+04  ,          2659 ,          2 ,   0.08,      0.8503,      0.0080,    0.94,         0.0168,         0.0025,   15.15,  3.8941E+04,  7.4E+02,    1.90
 20,   6,  9p1/2,  9s1/2,         12600(50)  , *        29.509(46) ,        ,       0.190(29),  4.405(52)E+05  ,         12605 ,         48 ,   0.38,      29.509,       0.046,    0.16,          0.190,          0.029,   15.06,  4.4051E+05,  5.2E+03,    1.18
 20,  28,  9p1/2,  3d3/2,        134.389(5)  , *        0.0256(25) ,        ,       0.118(27),  2.74(54)E+05   ,        134.389,       0.005,   0.00,      0.0256,      0.0025,    9.80,          0.118,          0.027,   22.80,  2.7363E+05,  5.4E+04,   19.60
 20,  30,  9p1/2,  4d3/2,         320.29(3)  , *        0.0157(33) ,        ,      0.0033(15),  7.6(32)E+03    ,         320.29,        0.03,   0.01,      0.0157,      0.0033,   21.05,         0.0033,         0.0015,   44.58,  7.5896E+03,  3.2E+03,   42.10
 20,  32,  9p1/2,  5d3/2,          651.9(1)  , *        0.0249(78) ,        ,     0.00098(63),  2.3(14)E+03    ,          651.9,         0.1,   0.02,      0.0249,      0.0078,   31.14,        0.00098,        0.00063,   64.00,  2.2702E+03,  1.4E+03,   62.28
 20,  34,  9p1/2,  6d3/2,         1326.3(5)  , *         0.172(20) ,        ,      0.0055(15),  1.28(29)E+04   ,         1326.3,         0.5,   0.04,       0.172,       0.020,   11.39,         0.0055,         0.0015,   27.18,  1.2807E+04,  2.9E+03,   22.77
 20,  36,  9p1/2,  7d3/2,           3197(3)  , *         0.734(68) ,        ,      0.0072(17),  1.67(31)E+04   ,          3197 ,          3 ,   0.10,       0.734,       0.068,    9.24,         0.0072,         0.0017,   23.72,  1.6706E+04,  3.1E+03,   18.48
 20,  38,  9p1/2,  8d3/2,        25700(200)  , *         43.00(15) ,        ,      0.0476(72),  1.105(27)E+05  ,         25688 ,        198 ,   0.77,       43.00,        0.15,    0.35,         0.0476,         0.0072,   15.21,  1.1051E+05,  2.7E+03,    2.42
 22,   1, 10p1/2,  4s1/2,        111.412(2)  , *        0.0363(47) ,        ,       0.597(64),  9.6(25)E+05    ,        111.412,       0.002,   0.00,      0.0363,      0.0047,   12.97,          0.597,          0.064,   10.74,  9.6380E+05,  2.5E+05,   25.95
 22,   2, 10p1/2,  5s1/2,         266.03(1)  , *        0.0396(31) ,        ,       0.052(11),  8.4(13)E+04    ,         266.03,        0.01,   0.01,      0.0396,      0.0031,    7.72,          0.052,          0.011,   21.43,  8.4213E+04,  1.3E+04,   15.44
 22,   3, 10p1/2,  6s1/2,         524.13(5)  , *        0.0346(22) ,        ,      0.0052(11),  8.4(11)E+03    ,         524.13,        0.05,   0.01,      0.0346,      0.0022,    6.40,         0.0052,         0.0011,   20.19,  8.4342E+03,  1.1E+03,   12.80
 22,   4, 10p1/2,  7s1/2,          970.1(2)  , *        0.0010(19) ,        ,   0.0000007(27),  1.2(44)        ,          970.1,         0.2,   0.02,      0.0010,      0.0019,  183.79,      0.0000007,      0.0000027,  367.92,  1.1941E+00,  4.4E+00,  367.59
 22,   5, 10p1/2,  8s1/2,         1832.9(7)  , *        0.1683(43) ,        ,     0.00289(48),  4.66(24)E+03   ,         1832.9,         0.7,   0.04,      0.1683,      0.0043,    2.55,        0.00289,        0.00048,   16.48,  4.6620E+03,  2.4E+02,    5.10
 22,   6, 10p1/2,  9s1/2,           4018(3)  , *        1.2268(57) ,        ,      0.0146(23),  2.351(23)E+04  ,          4018 ,          3 ,   0.08,      1.2268,      0.0057,    0.47,         0.0146,         0.0023,   15.71,  2.3510E+04,  2.3E+02,    0.96
 22,   7, 10p1/2, 10s1/2,         18430(70)  , *        37.928(54) ,        ,       0.144(23),  2.329(27)E+05  ,         18426 ,         68 ,   0.37,      37.928,       0.054,    0.14,          0.144,          0.023,   15.71,  2.3295E+05,  2.7E+03,    1.14
 22,  28, 10p1/2,  3d3/2,        131.395(3)  , *        0.0209(20) ,        ,       0.121(27),  1.95(37)E+05   ,        131.395,       0.003,   0.00,      0.0209,      0.0020,    9.43,          0.121,          0.027,   22.71,  1.9546E+05,  3.7E+04,   18.87
 22,  30, 10p1/2,  4d3/2,         303.79(2)  , *        0.0137(25) ,        ,      0.0042(16),  6.7(25)E+03    ,         303.79,        0.02,   0.01,      0.0137,      0.0025,   18.17,         0.0042,         0.0016,   39.44,  6.7489E+03,  2.5E+03,   36.34
 22,  32, 10p1/2,  5d3/2,         587.04(7)  , *        0.0128(54) ,        ,     0.00051(43),  8.2(69)E+02    ,         587.04,        0.07,   0.01,      0.0128,      0.0054,   41.91,        0.00051,        0.00043,   85.23,  8.1877E+02,  6.9E+02,   83.82
 22,  34, 10p1/2,  6d3/2,         1082.8(2)  , *         0.094(11) ,        ,      0.0044(13),  7.1(17)E+03    ,         1082.8,         0.2,   0.02,       0.094,       0.011,   12.19,         0.0044,         0.0013,   28.89,  7.0569E+03,  1.7E+03,   24.38
 22,  36, 10p1/2,  7d3/2,         2073.3(9)  , *         0.333(27) ,        ,      0.0078(18),  1.26(21)E+04   ,         2073.3,         0.9,   0.04,       0.333,       0.027,    8.18,         0.0078,         0.0018,   22.56,  1.2642E+04,  2.1E+03,   16.35
 22,  38, 10p1/2,  8d3/2,           4796(5)  , *         1.174(91) ,        ,      0.0078(17),  1.26(20)E+04   ,          4796 ,          5 ,   0.10,       1.174,       0.091,    7.76,         0.0078,         0.0017,   21.98,  1.2648E+04,  2.0E+03,   15.53
 22,  40, 10p1/2,  9d3/2,        37200(300)  , *         56.01(18) ,        ,      0.0383(61),  6.18(14)E+04   ,         37187 ,        277 ,   0.74,       56.01,        0.18,    0.32,         0.0383,         0.0061,   15.84,  6.1807E+04,  1.4E+03,    2.32
 24,   1, 11p1/2,  4s1/2,        109.954(2)  , *        0.0308(40) ,        ,       0.617(63),  7.2(19)E+05    ,        109.954,       0.002,   0.00,      0.0308,      0.0040,   12.88,          0.617,          0.063,   10.17,  7.2185E+05,  1.9E+05,   25.77
 24,   2, 11p1/2,  5s1/2,         257.86(1)  , *        0.0343(26) ,        ,       0.059(13),  6.9(10)E+04    ,         257.86,        0.01,   0.01,      0.0343,      0.0026,    7.48,          0.059,          0.013,   21.36,  6.9426E+04,  1.0E+04,   14.96
 24,   3, 11p1/2,  6s1/2,         493.35(5)  , *        0.0337(18) ,        ,      0.0082(16),  9.6(10)E+03    ,         493.35,        0.05,   0.01,      0.0337,      0.0018,    5.47,         0.0082,         0.0016,   19.41,  9.5625E+03,  1.0E+03,   10.95
 24,   4, 11p1/2,  7s1/2,          869.6(2)  , *        0.0185(14) ,        ,     0.00045(10),  5.29(80)E+02   ,          869.6,         0.2,   0.02,      0.0185,      0.0014,    7.55,        0.00045,        0.00010,   22.06,  5.2869E+02,  8.0E+01,   15.09
 24,   5, 11p1/2,  8s1/2,         1504.6(5)  , *        0.0396(28) ,        ,    0.000399(85),  4.67(66)E+02   ,         1504.6,         0.5,   0.03,      0.0396,      0.0028,    7.04,       0.000399,       0.000085,   21.37,  4.6718E+02,  6.6E+01,   14.07
 24,   6, 11p1/2,  9s1/2,           2718(1)  , *        0.2786(32) ,        ,     0.00335(54),  3.916(90)E+03  ,          2718 ,          1 ,   0.05,      0.2786,      0.0032,    1.14,        0.00335,        0.00054,   16.25,  3.9155E+03,  9.0E+01,    2.30
 24,   7, 11p1/2, 10s1/2,           5770(7)  , *        1.6587(71) ,        ,      0.0124(20),  1.451(13)E+04  ,          5770 ,          7 ,   0.12,      1.6587,      0.0071,    0.43,         0.0124,         0.0020,   16.12,  1.4509E+04,  1.3E+02,    0.92
 24,   8, 11p1/2, 11s1/2,        25900(200)  , *        47.393(62) ,        ,       0.112(18),  1.313(29)E+05  ,         25878 ,        189 ,   0.73,      47.393,       0.062,    0.13,          0.112,          0.018,   16.21,  1.3130E+05,  2.9E+03,    2.21
 24,  28, 11p1/2,  3d3/2,        129.371(3)  , *        0.0175(16) ,        ,       0.123(28),  1.44(26)E+05   ,        129.371,       0.003,   0.00,      0.0175,      0.0016,    9.19,          0.123,          0.028,   22.66,  1.4385E+05,  2.6E+04,   18.37
 24,  30, 11p1/2,  4d3/2,         293.19(2)  , *        0.0119(20) ,        ,      0.0049(18),  5.7(19)E+03    ,         293.19,        0.02,   0.01,      0.0119,      0.0020,   16.54,         0.0049,         0.0018,   36.64,  5.6910E+03,  1.9E+03,   33.08
 24,  32, 11p1/2,  5d3/2,         548.70(6)  , *        0.0071(40) ,        ,     0.00026(30),  3.1(35)E+02    ,         548.70,        0.06,   0.01,      0.0071,      0.0040,   56.76,        0.00026,        0.00030,  114.63,  3.0920E+02,  3.5E+02,  113.53
 24,  34, 11p1/2,  6d3/2,          959.2(2)  , *        0.0598(79) ,        ,      0.0035(11),  4.1(11)E+03    ,          959.2,         0.2,   0.02,      0.0598,      0.0079,   13.17,         0.0035,         0.0011,   30.79,  4.1024E+03,  1.1E+03,   26.35
 24,  36, 11p1/2,  7d3/2,         1662.9(6)  , *         0.191(16) ,        ,      0.0068(16),  8.0(13)E+03    ,         1662.9,         0.6,   0.03,       0.191,       0.016,    8.32,         0.0068,         0.0016,   23.06,  7.9966E+03,  1.3E+03,   16.64
 24,  38, 11p1/2,  8d3/2,           3053(2)  , *         0.541(36) ,        ,      0.0089(19),  1.04(14)E+04   ,          3053 ,          2 ,   0.06,       0.541,       0.036,    6.69,         0.0089,         0.0019,   20.85,  1.0436E+04,  1.4E+03,   13.38
 24,  40, 11p1/2,  9d3/2,           6853(9)  , *          1.71(12) ,        ,      0.0079(17),  9.2(13)E+03    ,          6853 ,          9 ,   0.14,        1.71,        0.12,    6.88,         0.0079,         0.0017,   21.10,  9.2425E+03,  1.3E+03,   13.76
 24,  42, 11p1/2, 10d3/2,        51700(500)  , *         70.69(21) ,        ,      0.0313(51),  3.66(12)E+04   ,         51728 ,        535 ,   1.03,       70.69,        0.21,    0.30,         0.0313,         0.0051,   16.38,  3.6574E+04,  1.2E+03,    3.16
 26,   1, 12p1/2,  4s1/2,        108.914(1)  , *        0.0265(34) ,        ,       0.630(62),  5.5(14)E+05    ,        108.914,       0.001,   0.00,      0.0265,      0.0034,   12.82,          0.630,          0.062,    9.81,  5.5189E+05,  1.4E+05,   25.65
 26,   2, 12p1/2,  5s1/2,        252.216(6)  , *        0.0299(22) ,        ,       0.064(14),  5.65(83)E+04   ,        252.216,       0.006,   0.00,      0.0299,      0.0022,    7.34,          0.064,          0.014,   21.32,  5.6465E+04,  8.3E+03,   14.68
 26,   3, 12p1/2,  6s1/2,         473.08(2)  , *        0.0310(16) ,        ,      0.0105(20),  9.19(93)E+03   ,         473.08,        0.02,   0.00,      0.0310,      0.0016,    5.06,         0.0105,         0.0020,   19.16,  9.1932E+03,  9.3E+02,   10.12
 26,   4, 12p1/2,  7s1/2,         808.59(7)  , *        0.0243(13) ,        ,     0.00129(25),  1.13(12)E+03   ,         808.59,        0.07,   0.01,      0.0243,      0.0013,    5.17,        0.00129,        0.00025,   19.33,  1.1278E+03,  1.2E+02,   10.34
 26,   5, 12p1/2,  8s1/2,         1330.7(2)  , *        0.0013(29) ,        ,   0.0000008(35),  7(31)E-01      ,         1330.7,         0.2,   0.01,      0.0013,      0.0029,  227.20,      0.0000008,      0.0000035,  454.69,  6.8001E-01,  3.1E+00,  454.40
 26,   6, 12p1/2,  9s1/2,         2198.9(5)  , *        0.0899(21) ,        ,     0.00088(15),  7.70(36)E+02   ,         2198.9,         0.5,   0.02,      0.0899,      0.0021,    2.33,        0.00088,        0.00015,   16.98,  7.6985E+02,  3.6E+01,    4.66
 26,   7, 12p1/2, 10s1/2,           3844(1)  , *        0.4061(39) ,        ,     0.00335(55),  2.941(56)E+03  ,          3844 ,          1 ,   0.04,      0.4061,      0.0039,    0.96,        0.00335,        0.00055,   16.44,  2.9405E+03,  5.6E+01,    1.92
 26,   8, 12p1/2, 11s1/2,          7970(10)  , *        2.1493(87) ,        ,      0.0105(17),  9.244(90)E+03  ,          7970 ,         14 ,   0.18,      2.1493,      0.0087,    0.40,         0.0105,         0.0017,   16.36,  9.2444E+03,  9.0E+01,    0.97
 26,   9, 12p1/2, 12s1/2,        35000(200)  , *        57.903(70) ,        ,       0.090(15),  7.90(12)E+04   ,         35027 ,        174 ,   0.50,      57.903,       0.070,    0.12,          0.090,          0.015,   16.39,  7.9035E+04,  1.2E+03,    1.51
 26,  28, 12p1/2,  3d3/2,        127.934(2)  , *        0.0150(13) ,        ,       0.124(28),  1.09(20)E+05   ,        127.934,       0.002,   0.00,      0.0150,      0.0013,    9.01,          0.124,          0.028,   22.60,  1.0866E+05,  2.0E+04,   18.01
 26,  30, 12p1/2,  4d3/2,        285.908(8)  , *        0.0104(16) ,        ,      0.0054(19),  4.7(15)E+03    ,        285.908,       0.008,   0.00,      0.0104,      0.0016,   15.51,         0.0054,         0.0019,   34.90,  4.7099E+03,  1.5E+03,   31.01
 26,  32, 12p1/2,  5d3/2,         523.74(3)  , *        0.0041(32) ,        ,     0.00014(21),  1.2(19)E+02    ,         523.74,        0.03,   0.01,      0.0041,      0.0032,   77.56,        0.00014,        0.00021,  155.96,  1.1982E+02,  1.9E+02,  155.12
 26,  34, 12p1/2,  6d3/2,         885.43(8)  , *        0.0418(59) ,        ,     0.00291(95),  2.55(72)E+03   ,         885.43,        0.08,   0.01,      0.0418,      0.0059,   14.13,        0.00291,        0.00095,   32.57,  2.5485E+03,  7.2E+02,   28.26
 26,  36, 12p1/2,  7d3/2,         1453.1(2)  , *         0.126(11) ,        ,      0.0059(14),  5.21(90)E+03   ,         1453.1,         0.2,   0.01,       0.126,       0.011,    8.62,         0.0059,         0.0014,   23.68,  5.2064E+03,  9.0E+02,   17.24
 26,  38, 12p1/2,  8d3/2,         2413.4(6)  , *         0.315(21) ,        ,      0.0081(17),  7.13(95)E+03   ,         2413.4,         0.6,   0.02,       0.315,       0.021,    6.64,         0.0081,         0.0017,   20.99,  7.1317E+03,  9.5E+02,   13.29
 26,  40, 12p1/2,  9d3/2,           4296(2)  , *         0.796(46) ,        ,      0.0092(18),  8.10(94)E+03   ,          4296 ,          2 ,   0.04,       0.796,       0.046,    5.83,         0.0092,         0.0018,   20.00,  8.0961E+03,  9.4E+02,   11.66
 26,  42, 12p1/2, 10d3/2,           9420(9)  , *          2.35(15) ,        ,      0.0077(16),  6.72(84)E+03   ,          9420 ,          9 ,   0.09,        2.35,        0.15,    6.28,         0.0077,         0.0016,   20.55,  6.7174E+03,  8.4E+02,   12.57
 26,  44, 12p1/2, 11d3/2,        69700(500)  , *         87.03(25) ,        ,      0.0259(43),  2.269(55)E+04  ,         69667 ,        543 ,   0.78,       87.03,        0.25,    0.28,         0.0259,         0.0043,   16.50,  2.2693E+04,  5.5E+02,    2.40
 11,   1,  4p3/2,  4s1/2,        393.478(1)  ,             4.092(6), E72,4.1,     0.93465(27),  1.3923(41)E+08 ,        393.478,       0.001,   0.00,      4.0920,      0.0060,    0.15,        0.93465,        0.00027,    0.03,  1.3923E+08,  4.1E+05,    0.29
 11,  28,  4p3/2,  3d3/2,        850.036(5)  ,             1.092(2), E72/E80,    0.006602(30),  9.834(36)E+05  ,        850.036,       0.005,   0.00,      1.0920,      0.0020,    0.18,       0.006602,       0.000030,    0.46,  9.8342E+05,  3.6E+03,    0.37
 11,  29,  4p3/2,  3d5/2,        854.444(5)  ,             3.283(6), E72/E80,     0.05875(26),  8.752(32)E+06  ,        854.444,       0.005,   0.00,      3.2830,      0.0060,    0.18,        0.05875,        0.00026,    0.44,  8.7518E+06,  3.2E+04,    0.37
 13,   1,  5p3/2,  4s1/2,       164.9858(2)  ,           0.089(29) ,        ,       0.031(20),  8.9(58)E+05    ,       164.9858,      0.0002,   0.00,       0.089,       0.029,   32.71,          0.031,          0.020,   63.41,  8.9353E+05,  5.8E+05,   65.43
 13,   2,  5p3/2,  5s1/2,        1184.22(1)  ,           8.801(16) ,        ,       0.822(21),  2.3625(84)E+07 ,        1184.22,        0.01,   0.00,       8.801,       0.016,    0.18,          0.822,          0.021,    2.59,  2.3625E+07,  8.4E+04,    0.35
 13,  28,  5p3/2,  3d3/2,       212.9422(3)  ,          0.0495(98) ,        ,      0.0045(18),  1.29(51)E+05   ,       212.9422,      0.0003,   0.00,      0.0495,      0.0098,   19.87,         0.0045,         0.0018,   39.65,  1.2870E+05,  5.1E+04,   39.74
 13,  29,  5p3/2,  3d5/2,       213.2178(3)  ,           0.147(29) ,        ,       0.040(15),  1.14(45)E+06   ,       213.2178,      0.0003,   0.00,       0.147,       0.029,   19.98,          0.040,          0.015,   38.43,  1.1361E+06,  4.5E+05,   39.95
 13,  30,  5p3/2,  4d3/2,        2651.09(5)  ,           3.317(24) ,        ,     0.01041(31),  2.992(43)E+05  ,        2651.09,        0.05,   0.00,       3.317,       0.024,    0.72,        0.01041,        0.00031,    2.97,  2.9915E+05,  4.3E+03,    1.45
 13,  31,  5p3/2,  4d5/2,        2664.66(5)  ,           9.963(72) ,        ,      0.0925(27),  2.657(38)E+06  ,        2664.66,        0.05,   0.00,       9.963,       0.072,    0.72,         0.0925,         0.0027,    2.91,  2.6575E+06,  3.8E+04,    1.44
 15,   1,  6p3/2,  4s1/2,       134.1890(1)  ,           0.112(18) ,        ,       0.236(60),  2.62(87)E+06   ,       134.1890,      0.0001,   0.00,       0.112,       0.018,   16.53,          0.236,          0.060,   25.34,  2.6181E+06,  8.7E+05,   33.07
 15,   2,  6p3/2,  5s1/2,        447.331(1)  ,          0.1467(62) ,        ,      0.0110(13),  1.22(10)E+05   ,        447.331,       0.001,   0.00,      0.1467,      0.0062,    4.21,         0.0110,         0.0013,   11.57,  1.2183E+05,  1.0E+04,    8.42
 15,   3,  6p3/2,  6s1/2,        2601.37(5)  ,          14.820(19) ,        ,       0.570(46),  6.320(16)E+06  ,        2601.37,        0.05,   0.00,      14.820,       0.019,    0.13,          0.570,          0.046,    8.04,  6.3198E+06,  1.6E+04,    0.25
 15,  28,  6p3/2,  3d3/2,       164.2803(2)  ,          0.0284(37) ,        ,      0.0083(22),  9.2(24)E+04    ,       164.2803,      0.0002,   0.00,      0.0284,      0.0037,   12.95,         0.0083,         0.0022,   26.91,  9.2310E+04,  2.4E+04,   25.89
 15,  29,  6p3/2,  3d5/2,       164.4443(2)  ,           0.085(11) ,        ,       0.074(19),  8.2(21)E+05    ,       164.4443,      0.0002,   0.00,       0.085,       0.011,   12.96,          0.074,          0.019,   25.24,  8.2071E+05,  2.1E+05,   25.92
 15,  30,  6p3/2,  4d3/2,        565.531(2)  ,           0.022(11) ,        ,     0.00013(12),  1.4(13)E+03    ,        565.531,       0.002,   0.00,       0.022,       0.011,   47.33,        0.00013,        0.00012,   95.00,  1.3877E+03,  1.3E+03,   94.67
 15,  31,  6p3/2,  4d5/2,        566.146(2)  ,           0.061(32) ,        ,     0.00094(97),  1.0(11)E+04    ,        566.146,       0.002,   0.00,       0.061,       0.032,   51.47,        0.00094,        0.00097,  103.16,  1.0458E+04,  1.1E+04,  102.94
 15,  32,  6p3/2,  5d3/2,         5557.0(2)  ,           6.173(34) ,        ,     0.01014(82),  1.125(13)E+05  ,         5557.0,         0.2,   0.00,       6.173,       0.034,    0.56,        0.01014,        0.00082,    8.12,  1.1249E+05,  1.3E+03,    1.11
 15,  33,  6p3/2,  5d5/2,         5584.0(2)  ,           18.54(10) ,        ,      0.0901(73),  1.000(11)E+06  ,         5584.0,         0.2,   0.00,       18.54,        0.10,    0.55,         0.0901,         0.0073,    8.10,  9.9964E+05,  1.1E+04,    1.11
 17,   1,  7p3/2,  4s1/2,        122.673(8)  , *         0.090(13) ,        ,       0.386(70),  2.22(65)E+06   ,        122.673,       0.008,   0.01,       0.090,       0.013,   14.70,          0.386,          0.070,   18.19,  2.2152E+06,  6.5E+05,   29.40
 17,   2,  7p3/2,  5s1/2,         340.71(6)  , *        0.0458(87) ,        ,      0.0047(19),  2.7(10)E+04    ,         340.71,        0.06,   0.02,      0.0458,      0.0087,   19.01,         0.0047,         0.0019,   39.57,  2.6888E+04,  1.0E+04,   38.02
 17,   3,  7p3/2,  6s1/2,          922.5(4)  , *        0.4454(40) ,        ,      0.0223(26),  1.280(23)E+05  ,          922.5,         0.4,   0.05,      0.4454,      0.0040,    0.90,         0.0223,         0.0026,   11.70,  1.2799E+05,  2.3E+03,    1.80
 17,   4,  7p3/2,  7s1/2,          4830(10)  , *        22.304(46) ,        ,       0.389(45),  2.233(19)E+06  ,          4832 ,         12 ,   0.24,      22.304,       0.046,    0.21,          0.389,          0.045,   11.57,  2.2333E+06,  1.9E+04,    0.83
 17,  28,  7p3/2,  3d3/2,         147.35(1)  , *        0.0202(22) ,        ,      0.0113(27),  6.5(14)E+04    ,         147.35,        0.01,   0.01,      0.0202,      0.0022,   10.84,         0.0113,         0.0027,   24.36,  6.4739E+04,  1.4E+04,   21.68
 17,  29,  7p3/2,  3d5/2,         147.48(1)  , *        0.0605(65) ,        ,       0.101(23),  5.8(12)E+05    ,         147.48,        0.01,   0.01,      0.0605,      0.0065,   10.81,          0.101,          0.023,   22.52,  5.7741E+05,  1.2E+05,   21.62
 17,  30,  7p3/2,  4d3/2,         405.21(8)  , *        0.0115(36) ,        ,     0.00017(11),  1.00(63)E+03   ,         405.21,        0.08,   0.02,      0.0115,      0.0036,   31.35,        0.00017,        0.00011,   63.74,  1.0023E+03,  6.3E+02,   62.69
 17,  31,  7p3/2,  4d5/2,         405.53(8)  , *         0.032(11) ,        ,     0.00137(93),  7.9(53)E+03    ,         405.53,        0.08,   0.02,       0.032,       0.011,   33.44,        0.00137,        0.00093,   67.78,  7.8503E+03,  5.3E+03,   66.88
 17,  32,  7p3/2,  5d3/2,         1136.9(6)  , *         0.049(14) ,        ,    0.000147(86),  8.4(48)E+02    ,         1136.9,         0.6,   0.06,       0.049,       0.014,   28.69,       0.000147,       0.000086,   58.52,  8.4119E+02,  4.8E+02,   57.38
 17,  33,  7p3/2,  5d5/2,         1138.1(6)  , *         0.159(42) ,        ,     0.00151(82),  8.7(46)E+03    ,         1138.1,         0.6,   0.06,       0.159,       0.042,   26.72,        0.00151,        0.00082,   54.60,  8.6641E+03,  4.6E+03,   53.44
 17,  34,  7p3/2,  6d3/2,         10040(50)  , *         9.798(45) ,        ,     0.00838(98),  4.807(85)E+04  ,         10038 ,         50 ,   0.50,       9.798,       0.045,    0.46,        0.00838,        0.00098,   11.69,  4.8075E+04,  8.5E+02,    1.76
 17,  35,  7p3/2,  6d5/2,         10080(50)  , *         29.41(13) ,        ,      0.0745(87),  4.273(75)E+05  ,         10085 ,         51 ,   0.50,       29.41,        0.13,    0.46,         0.0745,         0.0087,   11.68,  4.2732E+05,  7.5E+03,    1.77
 19,   1,  8p3/2,  4s1/2,        116.903(5)  , *         0.072(10) ,        ,       0.479(71),  1.64(46)E+06   ,        116.903,       0.005,   0.00,       0.072,       0.010,   14.07,          0.479,          0.071,   14.85,  1.6351E+06,  4.6E+05,   28.15
 19,   2,  8p3/2,  5s1/2,         299.63(4)  , *        0.0618(65) ,        ,      0.0211(52),  7.2(15)E+04    ,         299.63,        0.04,   0.01,      0.0618,      0.0065,   10.57,         0.0211,         0.0052,   24.81,  7.1910E+04,  1.5E+04,   21.15
 19,   3,  8p3/2,  6s1/2,          672.8(2)  , *        0.0388(33) ,        ,     0.00073(16),  2.50(42)E+03   ,          672.8,         0.2,   0.03,      0.0388,      0.0033,    8.40,        0.00073,        0.00016,   21.66,  2.4979E+03,  4.2E+02,   16.81
 19,   4,  8p3/2,  7s1/2,           1641(1)  , *        0.8276(53) ,        ,      0.0230(32),  7.85(10)E+04   ,          1641 ,          1 ,   0.07,      0.8276,      0.0053,    0.64,         0.0230,         0.0032,   13.74,  7.8474E+04,  1.0E+03,    1.30
 19,   5,  8p3/2,  8s1/2,          8060(30)  , *        31.238(62) ,        ,       0.276(38),  9.435(99)E+05  ,          8061 ,         26 ,   0.32,      31.238,       0.062,    0.20,          0.276,          0.038,   13.69,  9.4347E+05,  9.9E+03,    1.05
 19,  28,  8p3/2,  3d3/2,        139.099(8)  , *        0.0151(15) ,        ,      0.0126(30),  4.31(86)E+04   ,        139.099,       0.008,   0.01,      0.0151,      0.0015,    9.92,         0.0126,         0.0030,   23.89,  4.3119E+04,  8.6E+03,   19.84
 19,  29,  8p3/2,  3d5/2,        139.217(8)  , *        0.0453(45) ,        ,       0.113(25),  3.85(76)E+05   ,        139.217,       0.008,   0.01,      0.0453,      0.0045,    9.88,          0.113,          0.025,   22.12,  3.8515E+05,  7.6E+04,   19.76
 19,  30,  8p3/2,  4d3/2,         348.41(5)  , *        0.0101(21) ,        ,     0.00036(16),  1.23(52)E+03   ,         348.41,        0.05,   0.01,      0.0101,      0.0021,   21.07,        0.00036,        0.00016,   44.28,  1.2323E+03,  5.2E+02,   42.13
 19,  31,  8p3/2,  4d5/2,         348.64(5)  , *        0.0291(64) ,        ,      0.0030(14),  1.01(44)E+04   ,         348.64,        0.05,   0.01,      0.0291,      0.0064,   21.95,         0.0030,         0.0014,   45.87,  1.0106E+04,  4.4E+03,   43.91
 19,  32,  8p3/2,  5d3/2,          780.1(2)  , *        0.0178(59) ,        ,    0.000099(67),  3.4(22)E+02    ,          780.1,         0.2,   0.03,      0.0178,      0.0059,   33.03,       0.000099,       0.000067,   67.46,  3.3741E+02,  2.2E+02,   66.07
 19,  33,  8p3/2,  5d5/2,          780.6(2)  , *         0.058(18) ,        ,     0.00104(65),  3.5(22)E+03    ,          780.6,         0.2,   0.03,       0.058,       0.018,   30.45,        0.00104,        0.00065,   62.35,  3.5439E+03,  2.2E+03,   60.90
 19,  34,  8p3/2,  6d3/2,           1992(2)  , *         0.149(21) ,        ,     0.00041(13),  1.41(41)E+03   ,          1992 ,          2 ,   0.08,       0.149,       0.021,   14.43,        0.00041,        0.00013,   31.93,  1.4133E+03,  4.1E+02,   28.86
 19,  35,  8p3/2,  6d5/2,           1994(2)  , *         0.463(64) ,        ,      0.0040(12),  1.37(38)E+04   ,          1994 ,          2 ,   0.08,       0.463,       0.064,   13.87,         0.0040,         0.0012,   30.83,  1.3669E+04,  3.8E+03,   27.74
